Path,Key,Year,Luminosity,Xsection,WeightedEventSum,Raw event count,Per event weight
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWMinus2Jets_WToLNu_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWMinus2Jets_WToLNu_M-50,20UL17NanoAODv9,41.48,32.26,4077000.0,0,0.328218003433897
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWMinus2Jets_WToLNu_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWMinus2Jets_WToLNu_M-50,20UL18NanoAODv9,59.83,32.26,4479000.0,1,0.43092560839473
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWPlus2Jets_WToLNu_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWPlus2Jets_WToLNu_M-50,20UL16NanoAODv9,16.81,39.33,2033000.0,1,0.325202803738317
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWPlus2Jets_WToLNu_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWPlus2Jets_WToLNu_M-50,20UL16NanoAODAPVv9,19.52,39.33,2185000.0,0,0.35136
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWPlus2Jets_WToLNu_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWPlus2Jets_WToLNu_M-50,20UL17NanoAODv9,41.48,39.33,3595000.0,2,0.453799276773296
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWPlus2Jets_WToLNu_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWPlus2Jets_WToLNu_M-50,20UL18NanoAODv9,59.83,39.33,4488000.0,2,0.52431236631016
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWminus2Jets_WToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWminus2Jets_WToQQ_dipoleRecoilOn,20UL16NanoAODv9,16.81,10.67,4998130.0,0,0.035885961349544
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWminus2Jets_WToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWminus2Jets_WToQQ_dipoleRecoilOn,20UL16NanoAODAPVv9,19.52,10.67,4999000.0,1,0.04166401280256
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWminus2Jets_WToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWminus2Jets_WToQQ_dipoleRecoilOn,20UL17NanoAODv9,41.48,10.67,7874000.0,1,0.056209245618491
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWminus2Jets_WToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWminus2Jets_WToQQ_dipoleRecoilOn,20UL18NanoAODv9,59.83,10.67,9655000.0,2,0.066119741066804
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWplus2Jets_WToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWplus2Jets_WToQQ_dipoleRecoilOn,20UL16NanoAODv9,16.81,10.67,4998122.0,0,0.035886018788657
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWplus2Jets_WToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWplus2Jets_WToQQ_dipoleRecoilOn,20UL16NanoAODAPVv9,19.52,10.67,4943000.0,1,0.042136030750556
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWplus2Jets_WToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWplus2Jets_WToQQ_dipoleRecoilOn,20UL17NanoAODv9,41.48,10.67,7994000.0,1,0.055365474105579
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKWplus2Jets_WToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKWplus2Jets_WToQQ_dipoleRecoilOn,20UL18NanoAODv9,59.83,10.67,9991000.0,3,0.063896116504854
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToLL_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToLL_M-50,20UL16NanoAODv9,16.81,6.22,453000.0,936,0.230812803532008
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToLL_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToLL_M-50,20UL16NanoAODAPVv9,19.52,6.22,500000.0,941,0.2428288
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToLL_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToLL_M-50,20UL17NanoAODv9,41.48,6.22,579000.0,1274,0.445605526770293
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToLL_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToLL_M-50,20UL18NanoAODv9,59.83,6.22,1000000.0,2189,0.3721426
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToNuNu_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToNuNu_M-50,20UL16NanoAODv9,16.81,10.72,1500000.0,0,0.120135466666666
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToNuNu_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToNuNu_M-50,20UL16NanoAODAPVv9,19.52,10.72,1450000.0,0,0.144313379310344
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToNuNu_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToNuNu_M-50,20UL17NanoAODv9,41.48,10.72,2976000.0,0,0.149417204301075
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToNuNu_M-50_TuneCP5_withDipoleRecoil_13TeV-madgraph-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToNuNu_M-50,20UL18NanoAODv9,59.83,10.72,2969000.0,0,0.216024789491411
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToQQ_dipoleRecoilOn,20UL16NanoAODv9,16.81,10.67,4928082.0,1,0.036396046169686
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToQQ_dipoleRecoilOn,20UL16NanoAODAPVv9,19.52,10.67,4979000.0,0,0.041831371761397
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToQQ_dipoleRecoilOn,20UL17NanoAODv9,41.48,10.67,8000000.0,0,0.05532395
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/EWKZ2Jets_ZToQQ_dipoleRecoilOn_TuneCP5_13TeV-madgraph-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,EWKZ2Jets_ZToQQ_dipoleRecoilOn,20UL18NanoAODv9,59.83,10.67,9985000.0,0,0.063934511767651
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_t-channel_antitop_4f_InclusiveDecays_TuneCP5_13TeV-powheg-madspin-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_t-channel_antitop_4f,20UL16NanoAODv9,16.81,80.95,1957283270.758204,1,0.000695233807149
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_t-channel_antitop_4f_InclusiveDecays_TuneCP5_13TeV-powheg-madspin-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_t-channel_antitop_4f,20UL16NanoAODAPVv9,19.52,80.95,1983864521.5964816,0,0.000796497937635
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_t-channel_antitop_4f_InclusiveDecays_TuneCP5_13TeV-powheg-madspin-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_t-channel_antitop_4f,20UL17NanoAODv9,41.48,80.95,4462869081.826046,0,0.000752387295803
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_t-channel_antitop_4f_InclusiveDecays_TuneCP5_13TeV-powheg-madspin-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_t-channel_antitop_4f,20UL18NanoAODv9,59.83,80.95,6114949908.582957,2,0.000792032407853
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_t-channel_top_4f_InclusiveDecays_TuneCP5_13TeV-powheg-madspin-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_t-channel_top_4f,20UL16NanoAODv9,16.81,136.02,6703802049.126,1,0.000341074539976
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_t-channel_top_4f_InclusiveDecays_TuneCP5_13TeV-powheg-madspin-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_t-channel_top_4f,20UL16NanoAODAPVv9,19.52,136.02,5948135224.056,5,0.000446376939996
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_t-channel_top_4f_InclusiveDecays_TuneCP5_13TeV-powheg-madspin-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_t-channel_top_4f,20UL17NanoAODv9,41.48,136.02,13808000809.116,2,0.000408611621479
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_t-channel_top_4f_InclusiveDecays_TuneCP5_13TeV-powheg-madspin-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_t-channel_top_4f,20UL18NanoAODv9,59.83,136.02,18955983507.894,3,0.000429314395457
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_tW_antitop_5f,20UL16NanoAODv9,16.81,19.559,83024149.93800002,147,0.003960134373498
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_tW_antitop_5f,20UL16NanoAODAPVv9,19.52,19.559,74766343.79400003,137,0.005106464494932
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_tW_antitop_5f,20UL17NanoAODv9,41.48,19.559,184446313.30000007,410,0.004398609576329
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_tW_antitop_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_tW_antitop_5f,20UL18NanoAODv9,59.83,19.559,251902163.21000007,527,0.004645513778396
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_tW_top_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_tW_top_5f,20UL16NanoAODv9,16.81,19.559,80821432.59200004,146,0.004068064366784
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_tW_top_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_tW_top_5f,20UL16NanoAODAPVv9,19.52,19.559,74624666.33600001,166,0.005116159290829
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_tW_top_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_tW_top_5f,20UL17NanoAODv9,41.48,19.559,183284888.00640005,388,0.004426482340277
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/ST_tW_top_5f_inclusiveDecays_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v2_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,ST_tW_top_5f,20UL18NanoAODv9,59.83,19.559,258137398.58080003,564,0.00453330271566
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,TTTo2L2Nu,20UL16NanoAODv9,16.81,88.29,3140127171.4748006,39105,0.000472641653969
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,TTTo2L2Nu,20UL16NanoAODAPVv9,19.52,88.29,2704527536.274201,32183,0.000637235442007
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,TTTo2L2Nu,20UL17NanoAODv9,41.48,88.29,7695841311.017001,99704,0.000475876392455
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/TTTo2L2Nu_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,TTTo2L2Nu,20UL18NanoAODv9,59.83,88.29,10457566706.558405,130451,0.00050512617784
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/TTToHadronic_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,TTToHadronic,20UL16NanoAODv9,16.81,377.96,33223306399.180008,3,0.000191236462851
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/TTToHadronic_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,TTToHadronic,20UL16NanoAODAPVv9,19.52,377.96,30530922535.484,2,0.000241649402877
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/TTToHadronic_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,TTToHadronic,20UL17NanoAODv9,41.48,377.96,73140765879.47005,4,0.000214350787983
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/TTToHadronic_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL18NanoAODv9-106X_upgrade2018_realistic_v16_L1v1-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,TTToHadronic,20UL18NanoAODv9,59.83,377.96,104910439190.404,4,0.000215549062366
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/TTToSemiLeptonic_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL16NanoAODv9-106X_mcRun2_asymptotic_v17-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,TTToSemiLeptonic,20UL16NanoAODv9,16.81,365.34,43548253725.28401,129,0.000141024378124
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/TTToSemiLeptonic_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL16NanoAODAPVv9-106X_mcRun2_asymptotic_preVFP_v11-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,TTToSemiLeptonic,20UL16NanoAODAPVv9,19.52,365.34,39772305735.140015,120,0.000179306597095
/ceph/cms/store/user/jguiang/VBSVHSkim/bkg_2oslep_2ak4_1ak8_v2/TTToSemiLeptonic_TuneCP5_13TeV-powheg-pythia8_RunIISummer20UL17NanoAODv9-106X_mc2017_realistic_v9-v1_NANOAODSIM_bkg_2oslep_2ak4_1ak8_v2,TTToSemiLeptonic,20UL17NanoAODv9,41.48,365.34,104129959042.42809,311,0.000145532595415
